popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,multiple_artists,tempo_cat,artists,album_name,track_name
17,154240,False,0.439,0.706,G,-4.388,major,0.0418,0.922,0,0.363,0.802,105.272,4,tango,FALSE,Andante,Roberto Goyeneche,Berretín,Alma De Loca
31,232693,False,0.558,0.713,D,-7.507,minor,0.0393,0.16,0,0.129,0.447,150.092,4,salsa,FALSE,Allegro,Marc Anthony,Sigo Siendo Yo,Se Esfuma Tu Amor
3,118406,False,0.734,0.596,A,-9.599,minor,0.28,0.766,0.0888,0.101,0.597,79.06,4,study,FALSE,Andante,Nathan Kawanishi,Romanticizing the Ordinary / Butterfly Effect,Romanticizing the Ordinary
42,275242,False,0.534,0.733,G,-6.016,major,0.0472,0.67,0,0.978,0.672,147.094,4,pagode,FALSE,Allegro,Péricles,Pagode do Pericão (Ao Vivo),Timidez / Tu Mandas no Meu Coração - Ao Vivo
26,346453,False,0.592,0.949,E,-5.944,major,0.0565,0.116,1.87e-5,0.225,0.67,135.052,4,industrial,FALSE,Allegro,VNV Nation,Futureperfect,Genesis
41,65454,False,0.961,0.259,C,-11.425,major,0.0609,0.652,0,0.0447,0.562,110.063,4,children,FALSE,Moderato,The Kiboomers,Top 30 Baby Songs,This Little Piggy
0,211255,False,0.8,0.464,G,-7.432,major,0.0324,0.739,1.33e-6,0.131,0.87,100.718,4,r-n-b,FALSE,Andante,Joan Sebastian,Carrete familiar,Tatuajes
11,262337,False,0.85,0.467,E,-9.319,minor,0.0442,0.0217,0.931,0.134,0.559,107.031,4,chicago-house,FALSE,Andante,Mr. Fingers,Cerebral Hemispheres,Tiger Lounge
39,264426,False,0.65,0.723,A,-7.451,major,0.0437,0.408,4.77e-5,0.0773,0.869,167.461,4,salsa,FALSE,Allegro,Maelo Ruiz,Lo Mejor De Mí,Hey Tú
27,175665,False,0.569,0.947,D,-4.449,major,0.911,0.861,0,0.894,0.354,116.407,4,comedy,FALSE,Moderato,Tom Papa,Freaked Out,9 Years No Sleep
47,315444,False,0.714,0.224,D,-15.596,major,0.0319,0.189,0.201,0.243,0.339,135.269,3,psych-rock,FALSE,Allegro,Pink Floyd,The Final Cut,Two Suns in the Sunset
24,292226,False,0.516,0.728,C#/Db,-3.867,major,0.0287,0.388,0,0.116,0.57,93,4,j-idol,FALSE,Andante,Keyakizaka46,サイレントマジョリティー (Special Edition),渋谷川
36,184826,False,0.402,0.959,A,-6.666,major,0.0789,0.215,5.35e-4,0.259,0.556,139.533,4,ska,FALSE,Allegro,Divididos,"Narigón del Siglo, Yo Te Dejo Perfumado en la Esquina para Siempre",Tanto Anteojo
45,203822,True,0.639,0.557,G#/Ab,-8.465,major,0.0814,0.751,0,0.466,0.797,125.866,4,pagode,FALSE,Allegro,Vitinho,Pede Dentro (Ao Vivo),Pede Dentro - Ao Vivo
0,326000,False,0.293,0.793,E,-11.245,minor,0.249,0.436,0.00584,0.144,0.0654,111.506,4,iranian,FALSE,Moderato,Rojin Sharafi,Urns Waiting To Be Fed,Sayonara
57,179106,False,0.356,0.26,E,-10.577,minor,0.0314,0.913,2.1e-6,0.105,0.49,144.184,4,british,FALSE,Allegro,The Beatles,Magical Mystery Tour (Remastered),The Fool On The Hill - Remastered 2009
9,84000,False,0.372,0.157,A#/Bb,-22.729,major,0.0558,0.889,0.947,0.0684,0.0684,80.846,4,idm,FALSE,Andante,arai tasuku,Fantasmagorie The Ghost Show -Original Soundtrack-,Dance with Robertson
58,231161,True,0.462,0.932,C#/Db,-3.933,major,0.0952,1.39e-4,7.02e-5,0.226,0.46,90.496,4,metalcore,FALSE,Andante,Architects,For Those That Wish To Exist,Black Lungs
7,454368,False,0.763,0.727,C,-5.907,minor,0.0331,0.0316,0.188,0.117,0.788,120.006,4,detroit-techno,FALSE,Allegro,Terrence Parker,Listen to the Melody,Listen to the Melody
43,222520,False,0.464,0.99,F#/Gb,-2.614,major,0.0884,0.00261,0,0.307,0.558,160.03,4,heavy-metal,FALSE,Allegro,Carajo,Inmundo,El Que Ama Lo Que Hace
17,135573,False,0.636,0.733,F,-7.515,major,0.0611,0.364,8.32e-6,0.731,0.903,92.938,4,honky-tonk,FALSE,Andante,George Jones,Sings More New Favorites,Your Heart Turned Left (And I Was On The Right)
5,258064,False,0.596,0.92,A,-6.827,minor,0.0655,0.00115,0.888,0.121,0.135,105.998,4,breakbeat,FALSE,Andante,The Prodigy,No Tourists,No Tourists
22,164693,False,0.393,0.411,F,-8.921,major,0.0293,0.745,6.08e-5,0.0824,0.348,93.986,4,disney,FALSE,Andante,Randy Newman,Good Old Boys,Kingfish - 2002 Remaster
23,68822,False,0.754,0.414,A#/Bb,-7.372,major,0.13,0.0371,0.791,0.11,0.122,169.939,4,study,FALSE,Vivace,Beat Oven,Superpad,Old Enough To Party
2,91200,False,0.428,0.0349,D#/Eb,-25.31,major,0.0623,0.995,0.951,0.155,0.354,132.919,4,classical,TRUE,Allegro,Wolfgang Amadeus Mozart;Danielle Laval,Mozart - Inspiring Classics,"12 Variations on ‘La belle Françoise’ in E flat, K.353: 12b. Variation XI : Adagio - Pt. 2"
27,111532,False,0.0776,0.056,C#/Db,-22.53,minor,0.0441,0.949,0.765,0.0785,0.0437,173.45,3,german,TRUE,Vivace,Hans Zimmer;Adam Lukas;James Everingham;AURORA,Frozen Planet II (Original Television Soundtrack),Companionship
59,149240,False,0.521,0.524,C,-6.136,major,0.0302,0.42,9.27e-6,0.0838,0.711,136.679,4,british,FALSE,Allegro,The Beatles,Revolver (Remastered),Got To Get You Into My Life - Remastered 2009
0,163000,False,0.377,0.963,A,-1.076,major,0.108,0.119,0.909,0.115,0.239,137.932,1,iranian,FALSE,Allegro,Farzad Golpayegani,Two,Thirty
36,154506,False,0.317,0.451,D,-9.08,major,0.0296,0.822,0,0.377,0.534,104.665,3,rock-n-roll,FALSE,Andante,Enrique Guzman,La Gran Colección del 60 Aniversario CBS - Enrique Guzmán,Papeles
47,179400,False,0.628,0.791,C,-5.422,major,0.0453,0.353,0,0.946,0.708,95.126,4,sertanejo,FALSE,Andante,Bruno & Marrone,Bruno E Marrone Ao Vivo,Trânsito Parado - Ao Vivo
53,218106,False,0.616,0.641,C#/Db,-6.696,major,0.0354,0.0104,0,0.0813,0.134,107.979,4,world-music,FALSE,Andante,for KING & COUNTRY,Burn The Ships,"Fight On, Fighter"
54,322320,False,0.445,0.476,A,-6.964,major,0.0268,0.21,1.27e-4,0.0788,0.17,75.208,4,mandopop,FALSE,Adagio,Jay Chou,尋找周杰倫,軌跡
24,147781,False,0.635,0.676,D,-5.66,major,0.0369,0.0165,0.91,0.0994,0.147,85.994,4,study,FALSE,Andante,Jobii,Zilch,Zilch
62,239080,True,0.573,0.773,G,-4.629,major,0.0442,0.00158,0.0957,0.0734,0.541,134.977,4,industrial,FALSE,Allegro,Rammstein,Liebe ist für alle da (Special Edition),Pussy
12,178500,False,0.612,0.655,C,-8.237,minor,0.292,0.788,0.901,0.138,0.454,76.046,4,study,FALSE,Andante,Matt Large,Waiting to Inhale,Smoke Rings on Your Finger
68,141693,False,0.52,0.829,C,-6.228,major,0.0806,0.386,6.2e-5,0.227,0.744,147.997,4,british,FALSE,Allegro,The Beatles,Please Please Me (Remastered),Love Me Do - Remastered 2009
5,262295,False,0.551,0.494,A,-11.164,major,0.0496,0.938,9.34e-4,0.339,0.592,118.149,4,romance,FALSE,Moderato,Rashid Beibutov,Azerbyjan,Soda (Torkey Estanboli)
16,201760,False,0.581,0.155,G,-19.407,major,0.0544,0.89,0.935,0.104,0.257,141.114,4,tango,FALSE,Allegro,Astor Piazzolla,Piazzolla 4 Seasons of Buenos Aires,Michelangelo 70
55,203929,False,0.194,0.898,C,-6.12,major,0.0608,5.58e-6,0.141,0.108,0.482,177.191,4,grunge,FALSE,Presto,Nirvana,Bleach,Mr. Moustache
44,267120,False,0.608,0.544,A,-5.879,major,0.0282,0.498,1.15e-6,0.114,0.345,140.005,4,brazil,FALSE,Allegro,Gerson Rufino,10 Anos de Louvor,Com Ele
38,255680,False,0.253,0.791,D,-4.449,major,0.0457,0.363,0,0.482,0.315,165.161,4,hard-rock,FALSE,Allegro,Pitty,(Des) Concerto Ao Vivo,Equalize - Ao Vivo
47,266200,False,0.557,0.324,E,-12.13,major,0.031,0.888,2.64e-4,0.612,0.161,80.015,4,cantopop,FALSE,Andante,Faye Wong,王菲 89-97 32精選,約定
48,247606,False,0.623,0.13,G,-9.59,major,0.0313,0.947,0,0.107,0.338,101.038,4,show-tunes,FALSE,Andante,Ben Platt,Music From The Netflix Original Series The Politician,River
38,300893,False,0.519,0.82,G,-9.41,major,0.0902,0.00145,0.512,0.094,0.195,165.023,4,breakbeat,FALSE,Allegro,The Prodigy,The Day Is My Enemy,Roadblox
9,348520,False,0.816,0.711,A#/Bb,-5.703,minor,0.0673,0.0017,0.0251,0.105,0.959,125.007,4,detroit-techno,FALSE,Allegro,Inner City,Big Fun,Big Fun - Kenny Hawkes Remake
42,203973,False,0.591,0.614,C,-10.492,major,0.041,0.527,0.0175,0.979,0.601,99.28,4,punk-rock,FALSE,Andante,Charly García,Unplugged,Pasajera En Trance - Live
38,269506,False,0.602,0.575,G,-4.874,major,0.025,0.0679,7.22e-5,0.337,0.33,109.904,4,ska,FALSE,Moderato,Tipe-X,Seven,Jantungku
62,271160,False,0.605,0.742,E,-4.363,minor,0.0327,0.00286,0.00105,0.256,0.47,105.04,4,british,FALSE,Andante,The Rolling Stones,Bridges To Babylon (Remastered),Anybody Seen My Baby? - Remastered
30,155939,False,0.245,0.617,F#/Gb,-8.868,minor,0.0527,0.741,0.267,0.115,0.813,197.768,3,cantopop,FALSE,Presto,my little airport,"我們在炎熱與抑鬱的夏天,無法停止抽煙",和陳五msn
34,215026,False,0.741,0.817,A#/Bb,-5.556,major,0.09,0.133,0,0.0965,0.564,129.972,4,club,FALSE,Allegro,Glee Cast,"Glee: The Music, Volume 5",Baby
21,330502,False,0.747,0.729,A#/Bb,-3.705,major,0.0529,0.448,0,0.0891,0.773,81.051,4,guitar,FALSE,Andante,Los Apus,Tengo Que Olvidarme de Tí,Decías
33,133200,False,0.343,0.447,D,-10.238,major,0.0327,0.742,0,0.308,0.536,90.833,3,rock-n-roll,FALSE,Andante,Enrique Guzman,15 Exitos De Enrique Guzman Vol. ll,Más (More)
19,339957,False,0.735,0.793,B,-6.906,minor,0.0365,0.0564,0,0.379,0.943,132.054,4,malay,FALSE,Allegro,Gersson Edinbaro,Neerae 6,Yesu Naamam
29,173693,False,0.787,0.746,D,-7.525,minor,0.0727,0.0784,0,0.0918,0.842,129.98,4,party,FALSE,Allegro,Fäaschtbänkler,Mal so mal so,Für immer
76,180220,False,0.779,0.762,A#/Bb,-5.188,minor,0.0631,0.0224,0,0.121,0.859,110.043,4,k-pop,FALSE,Moderato,BTS,MAP OF THE SOUL : 7,Filter
48,207303,False,0.748,0.653,F,-6.354,minor,0.0577,0.0528,0.948,0.354,0.784,81.001,4,study,FALSE,Andante,Matt Large,Rare Breed,Water under the Bridge
16,162413,True,0.268,0.926,C#/Db,-2.466,major,0.0772,4.43e-6,0.00467,0.245,0.149,110.055,4,grindcore,FALSE,Moderato,Anaal Nathrakh,Vanitas,Make Glorious The Embrace Of Saturn
5,111873,False,0.5,0.543,E,-7.49,major,0.305,0.976,0.646,0.278,0.52,183.527,4,study,FALSE,Presto,wavcrush,for lack of a better name,relapse
73,206773,False,0.305,0.833,F#/Gb,-7.981,major,0.0398,3.27e-4,2.36e-5,0.091,0.586,100.675,4,grunge,FALSE,Andante,Alice In Chains,Dirt (2022 Remaster),Would? (2022 Remaster)
27,265560,False,0.357,0.327,C,-13.649,major,0.0846,0.885,0,0.693,0.129,146.443,4,show-tunes,FALSE,Allegro,Jubiläumscast Wien 2012,Elisabeth - Gesamtaufnahme Live - Jubiläumsfassung,"Elisabeth, mach auf"
29,231386,False,0.554,0.989,F,-4.488,minor,0.0634,3.64e-4,2.48e-5,0.0887,0.407,105.001,4,hardcore,FALSE,Andante,Dead Fish,Contra Todos,Asfalto
37,236693,False,0.699,0.601,D,-13.232,major,0.0473,0.147,0.106,0.0962,0.679,114.898,4,ska,FALSE,Moderato,Chancho En Piedra,Peor Es Mascar Lauchas,Guach Perry
66,87133,False,0.638,0.324,C,-7.787,minor,0.0321,0.923,3.35e-5,0.151,0.446,129.932,4,k-pop,FALSE,Allegro,Yuvan Shankar Raja,Goa (Original Motion Picture Soundtrack),Kaadhal Endral
46,235053,False,0.498,0.432,D#/Eb,-7.297,major,0.0296,0.888,0.617,0.136,0.126,132.928,4,ambient,FALSE,Allegro,Novo Amor,If We're Being Honest,If We're Being Honest
31,165306,False,0.71,0.752,F,-4.478,major,0.041,0.492,0,0.197,0.457,114.073,4,children,FALSE,Moderato,Kinderen voor Kinderen,40 - Reis mee!,Oeps!
27,266972,False,0.333,0.602,F,-6.156,major,0.0308,0.0525,0,0.134,0.19,169.896,3,groove,FALSE,Vivace,Kemuel,Qual É a Sua Escolha?,Nele Vou Confiar
22,140672,False,0.565,0.108,C,-19.674,major,0.0724,0.983,0.849,0.121,0.159,175.802,4,disney,FALSE,Vivace,Jon Sarta,"Disney Piano Classics, Vol. 4",Best of Friends
22,131479,False,0.363,0.719,D,-10.192,major,0.0366,0.0221,0,0.298,0.585,95.903,4,power-pop,FALSE,Andante,The Lemonheads,Come On Feel The Lemonheads,You Can Take It With You
28,124118,False,0.108,0.0712,G,-25.938,major,0.0479,0.795,0.921,0.131,0.0447,61.885,5,ambient,FALSE,Larghetto,Little Symphony,Sombrio,Ascar
21,185209,False,0.524,0.989,F#/Gb,-5.778,major,0.0523,7.96e-5,0.378,0.341,0.534,99.889,4,happy,FALSE,Andante,The Prophet,Thunderdome 25 Years Of Hardcore,The Dreamtheme
26,216093,True,0.641,0.66,D,-5.595,major,0.357,0.208,0,0.128,0.549,169.881,4,afrobeat,FALSE,Vivace,Calle 13,Los De Atrás Vienen Conmigo,Los De Atrás Vienen Conmigo
39,163160,False,0.653,0.679,B,-7.354,minor,0.0714,0.673,4.41e-4,0.608,0.877,130.964,4,mpb,FALSE,Allegro,Maria Bethânia,As Grandes Décadas Da Música Popular Brasileira,Carcará
44,172343,False,0.577,0.228,B,-14.684,major,0.0306,0.834,8.05e-4,0.384,0.161,119.035,4,cantopop,FALSE,Moderato,my little airport,SABINA之淚,下了兩天雨
45,217413,False,0.55,0.674,E,-5.248,major,0.0277,0.0881,0,0.0873,0.248,108.037,4,club,FALSE,Moderato,Glee Cast,"Glee: The Music, Volume 5",Need You Now
53,221433,True,0.428,0.939,B,-4.917,minor,0.089,2.24e-5,2.89e-5,0.13,0.454,94.972,3,metalcore,FALSE,Andante,Bullet For My Valentine,No More Tears To Cry,No More Tears To Cry
19,180186,False,0.534,0.747,A,-8.286,major,0.269,0.413,3.56e-5,0.267,0.266,154.917,5,j-dance,FALSE,Allegro,Vybz Kartel,Chiney K Riddim,Nah Go Nuh Weh
18,208402,False,0.526,0.489,D,-10.658,minor,0.149,0.919,1.9e-5,0.16,0.76,117.944,4,tango,FALSE,Moderato,Julio Sosa,El varón del tango (Remastered),Dios te salve mi hijo - Remastered
45,222928,False,0.443,0.662,A,-10.506,minor,0.04,0.767,0,0.937,0.747,99.165,4,pagode,FALSE,Andante,Sorriso Maroto,Por Você Ao Vivo - Músicas Extras do Dvd - Ep,Preciso Viver
18,377840,False,0.773,0.87,G,-6.441,major,0.0847,0.185,6.15e-5,0.295,0.878,135.008,4,malay,FALSE,Allegro,Gersson Edinbaro,Neerae 3,Nambikaiyum
22,183653,False,0.789,0.478,F,-10.938,major,0.0409,0.629,0,0.154,0.824,125.474,4,guitar,FALSE,Allegro,Los Tecolines,Serenata con Los Tecolines,Cerezo rosa
55,138666,False,0.533,0.66,E,-7.694,major,0.0337,0.346,0,0.26,0.818,131.975,4,psych-rock,FALSE,Allegro,The Beatles,Help! (Remastered),You're Going To Lose That Girl - Remastered 2009
34,217520,False,0.208,0.459,G,-5.928,minor,0.0312,0.642,1.48e-6,0.414,0.232,80.359,4,rock-n-roll,FALSE,Andante,Enrique Guzman,La Gran Colección del 60 Aniversario CBS - Enrique Guzmán,Las Hojas Muertas
50,109011,True,0.514,0.813,D,-6.554,minor,0.0719,0.00221,0.0204,0.295,0.382,160.047,4,metalcore,FALSE,Allegro,Bring Me The Horizon,amo,ouch
33,196000,False,0.612,0.374,D,-12.112,minor,0.0345,0.865,3.04e-4,0.666,0.244,124.917,3,idm,FALSE,Allegro,arai tasuku,Alice,Dear Alice (rainy days)
35,415933,False,0.776,0.811,D,-10.465,minor,0.0494,0.00426,0.126,0.897,0.743,120.626,4,detroit-techno,FALSE,Allegro,Moodymann,Black Mahogani,Shades of Jae
31,183947,True,0.718,0.765,E,-4.387,minor,0.373,0.0178,0,0.083,0.685,125.661,5,dancehall,FALSE,Allegro,Vybz Kartel,The Trend Setterz Vol. 1,Business
34,254413,False,0.521,0.727,C#/Db,-6.218,major,0.0287,0.00139,0,0.209,0.307,97.963,4,j-rock,FALSE,Andante,My Hair is Bad,hadaka e.p.,裸
48,328960,False,0.23,0.429,D,-10.624,major,0.0278,0.417,0.49,0.0911,0.324,165.179,4,psych-rock,FALSE,Allegro,Pink Floyd,Atom Heart Mother,Summer '68
36,182613,False,0.703,0.479,A,-7.521,minor,0.0495,0.756,0,0.139,0.517,111.988,4,rock-n-roll,FALSE,Moderato,Los Apson,12 Grandes exitos Vol. 1,Señor Apache - Mister Custer-
38,224266,False,0.754,0.606,A#/Bb,-4.361,major,0.0293,0.687,1.89e-4,0.291,0.581,104.985,4,forro,FALSE,Andante,Zezo,"Em Ritmo de Seresta, Vol. 2",Jura-Me
27,357626,False,0.303,0.0785,C,-20.256,major,0.0309,0.969,0.499,0.159,0.0748,82.825,4,new-age,FALSE,Andante,Tony O'Connor,Kakadu,Ode to the Bush
36,186081,False,0.774,0.836,B,-6.897,minor,0.0548,0.307,0,0.104,0.95,132.003,4,ska,FALSE,Allegro,Los Caligaris,Salva,Todos Tenemos Problemas
0,241213,False,0.689,0.857,C#/Db,-5.537,major,0.175,8.6e-4,0.0326,0.223,0.0714,191.976,4,happy,FALSE,Presto,The Prophet,The Hardcore Archive Part 3 (1997),I like It Loud - Hardcore Mix
20,189079,False,0.662,0.772,E,-3.711,major,0.138,0.66,0,0.143,0.655,91.678,4,j-dance,FALSE,Andante,Chronic Law,Nuh Tell e Nuttn,Nuh Tell Me Nuttn
22,441453,False,0.604,0.994,C#/Db,-1.515,major,0.0569,0.0533,0.814,0.0897,0.233,130.011,4,j-idol,FALSE,Allegro,Perfume,"Perfume The Best ""P Cubed""",Party Maker
32,203386,False,0.826,0.56,G,-13.844,major,0.102,0.189,0.00455,0.161,0.855,109.449,4,hardcore,FALSE,Moderato,Los Prisioneros,Pateando Piedras,Una Mujer Que No Llame La Atención
17,348794,False,0.698,0.777,G#/Ab,-10.16,minor,0.0425,0.0174,0.914,0.185,0.869,117.525,4,chicago-house,FALSE,Moderato,Mr. Fingers,Amnesia,Let's Dance All Night
40,225053,False,0.72,0.569,B,-5.676,major,0.0569,0.608,0,0.0874,0.264,75.864,4,forro,FALSE,Adagio,Zezo,Grandes Sucessos (O Príncipe dos Teclados),Impossível Acreditar Que Perdi Você
10,270053,False,0.234,0.566,B,-19.074,minor,0.315,0.846,0.767,0.118,0.0396,62.018,4,iranian,FALSE,Larghetto,Alphaxone,Living in the Grayland,Darkscore
14,166817,False,0.784,0.724,F#/Gb,-6.739,major,0.0503,0.0775,0.885,0.271,0.401,93.984,4,study,FALSE,Andante,Timothy Infinite,Cielo,Conflicto
39,164293,False,0.593,0.957,C#/Db,-3.179,major,0.0711,0.0161,0,0.0689,0.691,102.509,4,j-pop,FALSE,Andante,My Hair is Bad,mothers,復讐
46,86562,False,0.219,0.118,C,-25.051,minor,0.0332,0.738,0.98,0.109,0.0325,92.039,4,sleep,FALSE,Andante,Silent Knights,White Noise Tumble Dryer Sounds,Big Low Dryer (No Fade for Looping)
51,335480,False,0.462,0.636,G#/Ab,-4.349,major,0.0309,0.611,0,0.109,0.388,134.933,4,mandopop,FALSE,Allegro,JJ Lin,將故事寫成我們,將故事寫成我們
24,98546,False,0.448,0.799,C,-7.572,major,0.0511,0.305,2.97e-5,0.937,0.688,51.953,4,rockabilly,FALSE,Lento/Largo,Elvis Presley,Elvis Recorded Live on Stage in Memphis (Legacy Edition),"Can't Help Falling In Love - Live at Mid-South Coliseum, Memphis, TN - March 1974"
45,180090,False,0.798,0.813,F#/Gb,-5.284,major,0.0324,0.106,0,0.158,0.814,129.981,4,forro,FALSE,Allegro,Zezo,De Bar em Bar,Lágrimas de Álcool
72,301226,False,0.456,0.863,D#/Eb,-3.551,major,0.0894,0.133,0.0538,0.0553,0.532,135.962,4,hard-rock,FALSE,Allegro,AC/DC,High Voltage,It's a Long Way to the Top (If You Wanna Rock 'N' Roll)
21,195743,False,0.201,0.45,F,-5.162,major,0.0364,0.846,0,0.215,0.348,87.854,5,opera,FALSE,Andante,Andrea Bocelli,Mi Navidad (Remastered),Dios Nos Bendecira
49,218280,False,0.411,0.897,B,-9.229,major,0.0629,0.00312,0.00921,0.939,0.668,102.972,4,alt-rock,FALSE,Andante,Panteon Rococo,XX Años (En Vivo),Toloache Pa' Mi Negra - En Vivo
0,183237,False,0.507,0.288,A,-10.328,major,0.0373,0.843,0.0115,0.124,0.572,118.593,4,romance,FALSE,Moderato,Oleg Pogudin,Русское танго,Люблю
29,290946,False,0.249,0.929,A,-4.175,minor,0.066,0.00287,9.08e-6,0.97,0.272,102.329,4,spanish,FALSE,Andante,Mägo de Oz,Folktergeist,El Lago
19,94894,False,0.209,0.624,G#/Ab,-12.477,major,0.0686,0.00928,0.686,0.0982,0.0306,173.056,4,british,FALSE,Vivace,Lorne Balfe,Black Adam (Original Motion Picture Soundtrack),Time to Go
0,202702,False,0.615,0.985,G,-5.318,major,0.041,2.63e-5,0.326,0.11,0.0398,185.024,4,happy,FALSE,Presto,The Prophet,The Hardcore Archive Part 3 (1997),I like It Loud - DJ Mix
23,218401,True,0.482,0.89,G#/Ab,-6.313,major,0.0864,0.00149,5.26e-4,0.0553,0.317,169.028,4,industrial,FALSE,Vivace,Sevendust,Blood & Stone (Deluxe),Kill Me
12,209801,False,0.75,0.765,C#/Db,-7.163,major,0.227,8.63e-4,0.0158,0.829,0.492,124.953,4,chicago-house,FALSE,Allegro,Paul Johnson,Dance With Me,Dance With Me - Lil 'Tal Radio Ediit
31,228706,False,0.468,0.766,G#/Ab,-4.953,major,0.0273,0.256,0,0.12,0.794,101.74,4,spanish,FALSE,Andante,Mägo de Oz,La ciudad de los arboles,Resacosix en la barra- Adaptación del tema 39 de Queen
12,127066,False,0.607,0.169,C,-16.433,major,0.0303,0.981,4.97e-4,0.276,0.317,92.161,3,honky-tonk,FALSE,Andante,Hank Williams,The Complete Hank Williams,The Waltz Of The Wind
61,233152,False,0.495,0.951,F#/Gb,-1.642,minor,0.0696,0.00195,0,0.252,0.748,159.866,4,anime,FALSE,Allegro,Eve,Bunka,Anoko secret
55,122760,False,0.755,0.736,C,-9.594,major,0.107,0.657,0,0.226,0.953,106.777,4,rockabilly,FALSE,Andante,Elvis Presley,Fun in Acapulco,Bossa Nova Baby
56,223189,False,0.72,0.727,F,-3.882,major,0.0489,0.0556,0,0.138,0.481,99.994,4,piano,FALSE,Andante,OneRepublic,No Vacancy,No Vacancy
13,173826,False,0.128,0.676,B,-12.238,minor,0.0537,7.24e-4,0.958,0.184,0.137,86.563,4,grindcore,FALSE,Andante,Mortician,House By the Cemetary / Mortal Massacre,Hacked Up for Barbeque
19,184013,False,0.428,0.939,E,-2.497,major,0.127,0.0274,0.561,0.113,0.443,187.994,4,j-idol,FALSE,Presto,PASSEPIED,ONOMIMONO,脳内戦争
19,242200,False,0.321,0.474,A#/Bb,-6.444,major,0.0375,0.839,8.9e-4,0.102,0.31,102.339,4,tango,FALSE,Andante,Roberto Goyeneche,El Cantor De Buenos Aires,El Dia Que Me Quieras
13,264640,False,0.58,0.905,F,-4.33,major,0.0311,0.00314,0,0.535,0.504,102.013,4,breakbeat,FALSE,Andante,Freestylers,Adventures In Freestyle,Could I Be Dreaming?
18,304133,False,0.455,0.964,A,-2.493,major,0.0922,0.00249,0.0396,0.187,0.374,175.051,4,j-idol,FALSE,Vivace,Momoiro Clover Z,ZZ's,『Z』の誓い -ZZ ver.-
21,201662,False,0.491,0.00269,C,-22.952,major,0.053900000000000003,0.991,0.915,0.0851,0.124,80.824,3,new-age,FALSE,Andante,George Winston,Plains,Waltz For The Lonely
63,164396,False,0.539,0.489,D,-8.456,major,0.0635,0.59,0,0.197,0.515,84.211,4,electro,FALSE,Andante,Alec Benjamin,Older,Older
26,220320,False,0.784,0.597,D,-6.307,major,0.068,0.685,2.73e-4,0.11,0.961,81.984,4,afrobeat,FALSE,Andante,Criolo,Espiral de Ilusão - Deluxe Edition,Lá Vem Você
26,295520,False,0.493,0.322,C,-13.645,major,0.205,0.774,0,0.185,0.194,119.642,4,show-tunes,FALSE,Moderato,Jubiläumscast Wien 2012,Elisabeth - Gesamtaufnahme Live - Jubiläumsfassung,Jedem gibt er das seine
28,199226,False,0.553,0.526,G#/Ab,-5.409,major,0.0305,0.564,0,0.114,0.122,156.059,4,children,FALSE,Allegro,Kinderen voor Kinderen,40 - Reis mee!,Al 40 jaar!
19,213333,False,0.578,0.782,A,-3.368,major,0.0274,8.83e-6,0.025,0.0979,0.173,118.909,4,heavy-metal,FALSE,Moderato,OConnor,El Tiempo Es Tan Pequeño,No Te Aflijas
58,247547,True,0.479,0.716,C,-6.663,major,0.228,0.0624,6.85e-4,0.0814,0.338,109.748,4,trip-hop,FALSE,Moderato,FKA twigs,LP1,Two Weeks
56,172572,False,0.426,0.563,F#/Gb,-6.366,major,0.0377,0.345,0,0.423,0.668,117.543,4,sertanejo,FALSE,Moderato,Henrique & Juliano,Ao Vivo No Ibirapuera,Desfarreou - Ao Vivo
27,212893,False,0.491,0.913,C,-4.526,major,0.0567,1.88e-5,2.26e-6,0.327,0.59,89.987,4,acoustic,FALSE,Andante,Frank Turner,FTHC (Deluxe),The Work
68,112800,True,0.421,0.154,C,-12.405,major,0.0319,0.102,0.00692,0.207,0.0949,99.886,4,emo,FALSE,Andante,XXXTENTACION,Revenge,King
22,351800,False,0.549,0.676,B,-10.167,minor,0.0328,0.0151,0.00491,0.0891,0.454,129.12,4,heavy-metal,FALSE,Allegro,Riff,Macadam 3...2...1...0...,Debo Seguir Buscando
62,183853,False,0.498,0.628,G,-5.709,minor,0.0317,0.00686,0,0.362,0.218,138.099,4,alt-rock,FALSE,Allegro,The Score,Pressure,The Fear
17,240084,False,0.615,0.973,C#/Db,-2.018,major,0.0903,0.0741,0,0.19,0.925,150.014,4,j-idol,FALSE,Allegro,Dempagumi.Inc,GOGO DEMPA,ファンファーレは僕らのために
5,324699,False,0.739,0.643,A#/Bb,-10.661,minor,0.0411,0.00101,0.918,0.163,0.262,133.988,4,detroit-techno,FALSE,Allegro,Surgeon,"Carry On, Pretend We're Not In The Room",Floorshow - 1.2
71,183090,False,0.631,0.649,G#/Ab,-4.939,minor,0.0377,0.17,0,0.321,0.459,108.07,4,anime,FALSE,Moderato,ENHYPEN,BORDER : DAY ONE,Given-Taken
69,239469,False,0.685,0.713,F#/Gb,-4.705,minor,0.266,0.179,0,0.377,0.301,95.092,4,k-pop,FALSE,Andante,BTS,Skool Luv Affair,Just One Day
